months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,offer,internet_type
5,0,25,0,1,1,0,1,Month-to-Month,1,79.70149254,1,1,offer_Offer D,internet_type_Fiber Optic
34,0,0,0,0,0,0,0,Month-to-Month,1,20.84577114,2,1,None,internet_type_None
62,0,30,0,0,1,0,1,Month-to-Month,1,76.3681592,1,1,None,internet_type_Fiber Optic
28,0,18,0,0,0,0,1,Month-to-Month,0,26.46766169,2,1,None,internet_type_DSL
7,0,26,0,1,1,0,1,Month-to-Month,0,81.14427861,1,1,None,internet_type_Fiber Optic
64,0,48,1,1,0,1,0,Two-Year,0,59.10447761,1,1,offer_Offer B,internet_type_DSL
57,1,29,0,0,0,0,1,Month-to-Month,1,87.91044776,3,1,offer_Offer D,internet_type_Fiber Optic
14,1,27,0,1,1,0,1,Month-to-Month,1,105.2736318,2,1,None,internet_type_Fiber Optic
21,0,48,1,1,0,1,1,Month-to-Month,1,50.54726368,1,1,None,None
56,0,6,0,1,0,0,1,Month-to-Month,1,84.97512438,1,1,None,internet_type_Fiber Optic
25,0,8,0,0,0,0,0,Month-to-Month,1,71.94029851,1,1,None,internet_type_Fiber Optic
44,0,21,1,1,1,0,1,One-Year,0,61.84079602,2,1,offer_Offer B,None
45,0,57,0,0,0,0,1,Month-to-Month,0,26.46766169,1,1,None,internet_type_DSL
30,1,22,0,0,1,1,1,Month-to-Month,0,104.6268657,3,1,offer_Offer D,internet_type_Fiber Optic
31,0,7,0,0,0,0,1,Month-to-Month,1,79.95024876,2,1,None,internet_type_Fiber Optic
43,0,0,0,0,0,0,0,Month-to-Month,0,21.5920398,1,1,offer_Offer E,internet_type_None
64,1,59,0,1,0,1,1,Month-to-Month,1,60.14925373,2,1,offer_Offer D,internet_type_DSL
57,1,18,0,0,1,0,1,Month-to-Month,1,99.85074627,2,1,offer_Offer D,internet_type_Fiber Optic
49,0,17,0,0,1,0,1,Month-to-Month,1,52.039801,3,1,offer_Offer E,None
49,1,30,0,1,1,0,1,Month-to-Month,1,96.0199005,2,1,None,internet_type_Fiber Optic
15,1,17,0,1,0,0,1,Month-to-Month,1,101.5920398,1,1,offer_Offer E,internet_type_Fiber Optic
11,1,5,0,0,1,0,0,Month-to-Month,1,89.85074627,2,1,offer_Offer D,internet_type_Fiber Optic
38,0,19,0,0,0,0,1,Month-to-Month,1,71.34328358,1,1,offer_Offer E,internet_type_Fiber Optic
12,0,3,1,0,1,0,1,Month-to-Month,0,83.13432836,1,1,offer_Offer D,internet_type_Fiber Optic
21,0,46,0,0,0,0,1,Month-to-Month,1,81.34328358,1,1,offer_Offer E,internet_type_Fiber Optic
2,1,0,0,0,0,0,0,Month-to-Month,1,27.11442786,1,1,offer_Offer D,internet_type_None
53,0,0,0,0,0,0,0,Month-to-Month,0,22.63681592,3,1,offer_Offer E,internet_type_None
25,0,12,0,0,0,0,0,Month-to-Month,1,70.89552239,1,1,offer_Offer E,internet_type_Fiber Optic
27,1,25,0,0,0,0,1,Month-to-Month,1,76.3681592,1,1,offer_Offer E,internet_type_Fiber Optic
21,0,30,0,0,0,0,1,Month-to-Month,1,71.5920398,3,1,offer_Offer E,internet_type_Fiber Optic
9,1,25,1,0,0,0,1,Month-to-Month,1,79.75124378,1,1,offer_Offer D,internet_type_Fiber Optic
13,1,29,0,0,0,0,1,Month-to-Month,1,98.15920398,1,1,offer_Offer B,internet_type_Fiber Optic
66,1,23,1,1,0,0,1,Month-to-Month,1,95.77114428,1,1,offer_Offer D,internet_type_Fiber Optic
55,0,59,0,1,0,0,0,Month-to-Month,0,85.72139303,1,1,None,internet_type_Fiber Optic
0,0,0,0,0,0,0,0,Month-to-Month,0,21.69154229,1,1,None,internet_type_None
65,1,7,1,1,1,0,1,Month-to-Month,1,100.5970149,1,1,offer_Offer D,internet_type_Fiber Optic
62,0,27,0,0,1,1,1,Two-Year,1,81.89054726,3,1,None,internet_type_Fiber Optic
30,1,59,0,0,1,0,0,Month-to-Month,1,80.7960199,3,1,None,None
63,1,21,0,1,0,0,1,Month-to-Month,1,81.19402985,3,1,offer_Offer D,internet_type_Fiber Optic
53,1,22,0,0,1,0,1,Month-to-Month,1,101.3930348,1,1,None,internet_type_Fiber Optic
5,0,27,0,0,0,0,1,Month-to-Month,1,70.84577114,2,1,None,internet_type_Fiber Optic
36,0,73,0,0,0,1,1,Month-to-Month,0,87.21393035,1,1,None,internet_type_Fiber Optic
40,1,3,1,0,1,0,1,Two-Year,1,81.14427861,1,1,None,internet_type_DSL
7,0,73,0,0,0,0,0,Month-to-Month,1,81.99004975,1,1,None,internet_type_Fiber Optic
49,1,59,0,1,1,0,1,Month-to-Month,1,85.92039801,1,1,None,internet_type_Fiber Optic
15,0,52,0,1,0,0,1,Month-to-Month,1,85.72139303,1,1,None,internet_type_Fiber Optic
24,0,4,0,0,0,0,1,Month-to-Month,1,69.25373134,2,1,None,internet_type_Fiber Optic
20,1,10,0,1,0,0,1,Month-to-Month,1,81.49253731,1,1,None,internet_type_Fiber Optic
20,0,0,0,0,0,0,0,Month-to-Month,0,21.74129353,2,1,None,internet_type_None
58,0,30,1,0,0,0,0,Month-to-Month,1,50.39800995,1,1,None,internet_type_DSL
58,0,3,0,1,1,1,1,Month-to-Month,1,104.1293532,1,1,None,internet_type_Fiber Optic
22,0,59,0,0,1,1,1,Month-to-Month,1,101.2935323,2,1,None,internet_type_Fiber Optic
21,1,8,1,1,1,1,1,One-Year,1,119.0547264,2,1,None,internet_type_Fiber Optic
23,1,17,0,0,0,1,1,Month-to-Month,1,81.09452736,1,1,None,internet_type_Fiber Optic
28,0,10,0,0,1,0,0,Month-to-Month,1,96.06965174,1,1,None,internet_type_Fiber Optic
8,1,25,0,0,1,0,1,Month-to-Month,1,93.88059701,2,1,None,internet_type_Fiber Optic
31,0,0,0,0,0,0,0,Month-to-Month,0,21.19402985,2,1,None,internet_type_None
22,1,28,0,0,0,0,1,Month-to-Month,1,77.01492537,2,1,None,internet_type_Fiber Optic
10,0,4,0,0,0,0,1,Month-to-Month,1,71.49253731,2,1,None,internet_type_Fiber Optic
44,0,30,1,0,0,1,1,Two-Year,1,76.26865672,1,1,offer_Offer B,internet_type_DSL
23,1,12,0,1,1,0,1,Month-to-Month,1,105.721393,1,1,None,internet_type_Fiber Optic
41,0,59,1,0,0,0,0,Month-to-Month,0,87.6119403,1,1,None,internet_type_Fiber Optic
40,0,12,0,0,0,1,1,Month-to-Month,0,52.78606965,3,1,None,internet_type_DSL
55,0,0,0,0,0,0,0,Month-to-Month,0,21.24378109,3,1,None,internet_type_None
47,1,18,0,0,0,0,1,Month-to-Month,0,76.3681592,1,1,None,internet_type_Fiber Optic
8,1,3,0,1,0,0,1,Month-to-Month,1,101.5920398,1,1,None,internet_type_Fiber Optic
38,1,23,0,0,0,1,0,One-Year,1,101.3432836,1,1,offer_Offer B,internet_type_Fiber Optic
26,0,12,0,1,0,1,1,Month-to-Month,1,101.1940299,1,1,None,internet_type_Fiber Optic
14,1,13,0,0,0,0,1,Month-to-Month,1,95.5721393,2,1,None,internet_type_Fiber Optic
7,0,24,0,1,1,1,1,One-Year,1,105.3731343,3,1,None,internet_type_Fiber Optic
38,0,15,0,0,1,0,1,Month-to-Month,1,96.06965174,2,1,None,internet_type_Fiber Optic
57,0,22,0,0,0,0,1,Month-to-Month,1,46.06965174,3,1,offer_Offer E,None
24,1,22,0,0,0,0,1,Month-to-Month,1,86.31840796,1,1,None,internet_type_Fiber Optic
11,0,0,0,0,0,0,0,Month-to-Month,0,21.99004975,1,1,offer_Offer E,internet_type_None
2,0,11,0,1,0,0,1,Month-to-Month,1,75.82089552,3,1,None,internet_type_Fiber Optic
63,1,12,0,0,1,1,0,Month-to-Month,0,63.58208955,2,1,offer_Offer E,internet_type_DSL
35,0,9,1,0,1,1,1,One-Year,0,81.44278607,1,1,None,internet_type_DSL
42,1,8,0,1,1,0,1,Month-to-Month,0,105.4228856,3,1,offer_Offer E,internet_type_Fiber Optic
63,1,30,0,0,0,0,1,Month-to-Month,1,77.960199,1,1,offer_Offer E,internet_type_Fiber Optic
25,0,18,0,0,0,1,1,Month-to-Month,1,50.7960199,1,1,offer_Offer E,internet_type_DSL
60,1,0,0,0,0,0,0,Month-to-Month,0,24.87562189,1,1,None,internet_type_None
60,0,59,0,0,0,0,0,Month-to-Month,0,82.28855721,1,1,offer_Offer E,internet_type_Fiber Optic
61,1,85,0,1,0,1,1,Month-to-Month,0,61.64179104,1,1,offer_Offer E,None
46,0,22,0,0,0,0,1,Month-to-Month,1,80.39800995,2,1,offer_Offer E,internet_type_Fiber Optic
2,0,21,0,0,0,0,1,Month-to-Month,1,46.76616915,2,1,offer_Offer E,internet_type_DSL
31,0,76,0,0,0,0,1,Month-to-Month,1,80.84577114,1,1,offer_Offer E,internet_type_Fiber Optic
42,0,4,0,1,1,0,1,One-Year,1,55.52238806,2,1,offer_Offer B,None
9,0,28,0,1,1,0,1,Month-to-Month,1,100.6467662,3,1,None,internet_type_Fiber Optic
60,1,7,0,1,0,0,0,Month-to-Month,1,82.08955224,2,1,None,internet_type_Fiber Optic
31,0,9,0,0,0,0,1,Month-to-Month,0,72.58706468,2,1,offer_Offer E,internet_type_Fiber Optic
40,0,0,0,0,0,0,0,One-Year,0,22.53731343,3,1,offer_Offer B,internet_type_None
13,0,16,0,0,0,0,1,Month-to-Month,1,47.6119403,1,1,None,None
5,0,69,0,1,0,1,0,Month-to-Month,0,67.76119403,3,1,None,None
67,1,23,0,0,0,1,1,Month-to-Month,1,91.39303483,2,1,None,internet_type_Fiber Optic
1,0,17,0,0,0,0,1,One-Year,1,71.94029851,3,1,None,internet_type_Fiber Optic
9,0,0,0,0,0,0,0,Two-Year,0,21.49253731,3,1,offer_Offer B,internet_type_None
10,0,11,1,0,0,1,1,Month-to-Month,1,55.52238806,1,1,None,internet_type_DSL
36,0,12,0,0,0,0,0,Month-to-Month,1,82.43781095,1,1,None,internet_type_Fiber Optic
3,0,13,0,0,0,0,1,Month-to-Month,1,71.29353234,3,1,None,internet_type_Fiber Optic
12,1,10,0,0,0,0,1,Month-to-Month,1,95.27363184,1,1,None,internet_type_Fiber Optic
65,1,13,0,1,0,0,0,Month-to-Month,1,92.53731343,2,1,None,None
20,0,26,0,0,0,0,1,Month-to-Month,1,72.43781095,1,1,None,internet_type_Fiber Optic
43,1,27,0,0,1,0,1,Month-to-Month,1,100.8457711,1,1,None,internet_type_Fiber Optic
55,0,48,1,1,1,0,1,Month-to-Month,1,85.32338308,1,1,None,internet_type_Fiber Optic
48,0,2,1,1,1,0,1,Month-to-Month,1,105.721393,1,1,None,internet_type_Fiber Optic
61,0,11,0,0,0,0,0,Month-to-Month,0,46.26865672,1,1,None,internet_type_DSL
15,0,27,0,0,0,0,1,Month-to-Month,0,26.96517413,1,1,None,internet_type_DSL
14,1,69,0,1,1,0,1,Month-to-Month,0,85.47263682,3,1,None,internet_type_Fiber Optic
66,0,69,0,1,0,0,1,Month-to-Month,1,76.16915423,1,1,offer_Offer E,internet_type_Fiber Optic
55,1,51,0,1,0,0,1,Month-to-Month,1,92.18905473,3,1,offer_Offer E,internet_type_Fiber Optic
2,0,4,1,1,1,1,0,One-Year,0,86.76616915,2,1,None,None
25,0,2,0,0,0,0,1,Month-to-Month,1,37.41293532,3,1,offer_Offer E,None
2,0,22,1,0,1,0,1,Month-to-Month,1,90.7960199,1,1,None,internet_type_Fiber Optic
10,0,0,0,0,0,0,0,Month-to-Month,1,21.54228856,1,1,offer_Offer E,internet_type_None
40,1,57,0,0,0,0,1,Month-to-Month,1,52.48756219,3,1,offer_Offer E,internet_type_DSL
56,0,59,0,0,0,0,0,Month-to-Month,1,82.43781095,2,1,offer_Offer E,internet_type_Fiber Optic
39,1,27,0,0,1,0,1,Month-to-Month,1,99.70149254,1,1,None,internet_type_Fiber Optic
13,0,59,0,1,0,0,1,Month-to-Month,1,52.58706468,2,1,None,internet_type_DSL
27,1,14,0,1,0,0,1,Month-to-Month,1,93.03482587,2,1,offer_Offer E,internet_type_Fiber Optic
63,0,6,0,0,0,0,1,Month-to-Month,1,92.23880597,3,1,offer_Offer E,internet_type_Fiber Optic
20,0,20,0,0,0,0,1,Month-to-Month,0,70.89552239,1,1,offer_Offer E,internet_type_Fiber Optic
18,0,0,0,0,0,0,0,Month-to-Month,1,21.89054726,2,1,offer_Offer E,internet_type_None
4,1,15,0,0,0,0,1,Month-to-Month,1,76.41791045,2,1,None,internet_type_Fiber Optic
22,0,71,0,0,1,0,1,Month-to-Month,1,49.55223881,1,1,offer_Offer E,internet_type_DSL
49,1,25,0,0,0,1,1,Month-to-Month,1,65.12437811,1,1,offer_Offer E,internet_type_DSL
3,0,21,0,1,0,1,1,Month-to-Month,1,38.50746269,1,1,offer_Offer E,internet_type_DSL
38,0,30,0,0,0,0,1,Month-to-Month,1,45.72139303,3,1,offer_Offer E,internet_type_DSL
8,0,6,0,0,1,0,0,Month-to-Month,1,52.33830846,1,1,offer_Offer D,None
37,0,12,1,1,1,0,1,One-Year,1,107.761194,1,1,offer_Offer B,internet_type_Fiber Optic
3,0,26,1,0,0,0,1,Month-to-Month,1,97.41293532,1,1,offer_Offer D,internet_type_Fiber Optic
65,1,23,0,0,0,0,1,Month-to-Month,1,76.56716418,2,1,offer_Offer E,internet_type_Fiber Optic
25,0,23,0,0,1,1,0,Month-to-Month,1,56.56716418,2,1,offer_Offer D,None
28,1,19,0,0,0,0,1,Month-to-Month,1,75.82089552,2,1,offer_Offer D,internet_type_Fiber Optic
51,0,7,1,0,1,1,1,One-Year,1,106.0199005,2,1,None,internet_type_Fiber Optic
34,1,8,1,0,0,0,1,Month-to-Month,1,57.26368159,2,1,offer_Offer D,internet_type_DSL
15,0,0,0,0,0,0,0,Month-to-Month,0,21.5920398,1,1,None,internet_type_None
4,0,11,0,0,0,0,1,Month-to-Month,1,71.79104478,1,1,offer_Offer E,internet_type_Fiber Optic
67,0,17,0,0,1,0,0,Month-to-Month,0,95.87064677,2,1,offer_Offer E,internet_type_Fiber Optic
17,0,21,0,0,0,0,1,Month-to-Month,1,81.09452736,2,1,offer_Offer E,internet_type_Fiber Optic
0,0,0,0,0,0,0,0,Month-to-Month,1,21.94029851,2,1,None,internet_type_None
20,1,52,1,0,1,0,1,Two-Year,1,107.3631841,2,1,None,internet_type_Fiber Optic
61,1,7,0,1,0,0,0,Month-to-Month,1,100.4975124,1,1,None,internet_type_Fiber Optic
63,0,13,1,0,1,0,1,Month-to-Month,0,57.46268657,1,1,None,internet_type_DSL
59,1,48,0,1,0,0,1,Month-to-Month,1,83.78109453,1,1,offer_Offer D,internet_type_Fiber Optic
47,0,8,0,1,1,1,1,Month-to-Month,1,42.039801,3,1,offer_Offer E,internet_type_DSL
36,1,9,0,0,0,0,1,Month-to-Month,0,76.8159204,1,1,offer_Offer E,internet_type_Fiber Optic
8,0,16,0,0,1,0,1,One-Year,1,86.56716418,1,1,None,internet_type_Fiber Optic
34,0,27,0,0,1,0,1,One-Year,1,95.17412935,3,1,None,internet_type_Fiber Optic
18,0,0,0,0,0,0,0,One-Year,1,22.13930348,3,1,offer_Offer B,internet_type_None
50,0,14,0,1,0,0,1,Month-to-Month,1,32.18905473,1,1,offer_Offer E,internet_type_DSL
2,0,0,0,0,0,0,0,Month-to-Month,0,21.84079602,2,1,offer_Offer D,internet_type_None
53,0,3,0,0,1,0,1,Month-to-Month,0,76.76616915,1,1,offer_Offer E,internet_type_Fiber Optic
33,0,0,0,0,0,0,0,Month-to-Month,0,21.79104478,2,1,offer_Offer E,internet_type_None
27,0,15,0,0,0,0,1,Month-to-Month,0,71.89054726,1,1,offer_Offer E,internet_type_Fiber Optic
22,0,85,1,0,0,0,1,One-Year,1,51.34328358,1,1,offer_Offer E,internet_type_DSL
38,1,18,0,0,0,0,1,Month-to-Month,1,95.37313433,1,1,offer_Offer D,internet_type_Fiber Optic
21,1,27,1,1,1,1,1,One-Year,1,119.60199,1,1,None,internet_type_Fiber Optic
40,0,4,1,0,0,0,0,Month-to-Month,1,32.13930348,1,1,offer_Offer E,None
16,1,59,0,0,0,0,1,Month-to-Month,1,97.46268657,2,1,None,internet_type_Fiber Optic
58,1,15,1,0,1,0,1,Month-to-Month,1,105.5223881,1,1,offer_Offer D,internet_type_Fiber Optic
65,0,7,0,0,0,0,1,Month-to-Month,1,82.23880597,3,1,None,internet_type_Fiber Optic
13,0,42,0,0,0,0,0,Month-to-Month,1,81.74129353,2,1,None,internet_type_Fiber Optic
44,0,6,0,0,0,1,1,Month-to-Month,1,70.84577114,2,1,None,None
34,0,12,0,1,1,0,1,Month-to-Month,1,90.7960199,2,1,offer_Offer D,internet_type_Fiber Optic
23,0,13,0,1,1,1,1,One-Year,1,61.99004975,2,1,None,internet_type_DSL
11,1,30,0,0,0,0,1,Month-to-Month,1,86.31840796,1,1,None,internet_type_Fiber Optic
49,0,59,0,1,0,0,1,Month-to-Month,1,75.02487562,1,1,None,internet_type_Fiber Optic
47,0,0,0,0,0,0,0,Month-to-Month,0,21.89054726,3,1,None,internet_type_None
45,0,22,0,1,1,0,1,One-Year,0,36.3681592,2,1,None,internet_type_DSL
46,0,6,0,1,1,0,1,Month-to-Month,0,102.4875622,2,1,None,internet_type_Fiber Optic
63,1,59,0,0,1,0,1,Month-to-Month,1,90.09950249,1,1,offer_Offer D,internet_type_Fiber Optic
40,0,16,0,0,0,0,1,Month-to-Month,1,81.19402985,3,1,None,internet_type_Fiber Optic
37,1,6,0,0,0,0,1,Month-to-Month,1,95.92039801,2,1,None,internet_type_Fiber Optic
41,1,26,0,0,1,1,0,Two-Year,1,97.6119403,3,1,None,internet_type_Fiber Optic
37,1,3,0,1,0,1,1,One-Year,1,106.0199005,3,1,offer_Offer A,internet_type_Fiber Optic
30,0,76,1,1,0,0,1,Month-to-Month,1,56.8159204,1,1,None,internet_type_DSL
6,1,3,0,1,0,0,1,Month-to-Month,1,91.49253731,1,1,None,internet_type_Fiber Optic
55,1,13,0,0,1,0,1,Month-to-Month,0,55.32338308,1,1,offer_Offer D,internet_type_DSL
21,0,22,0,0,0,0,1,Month-to-Month,0,90.69651741,1,1,None,internet_type_Fiber Optic
14,1,42,0,0,0,0,0,Month-to-Month,1,96.56716418,1,1,None,internet_type_Fiber Optic
26,0,23,1,0,0,0,1,Month-to-Month,1,75.97014925,2,1,None,internet_type_Fiber Optic
41,0,5,0,0,0,0,1,Month-to-Month,1,81.09452736,3,1,None,internet_type_Fiber Optic
52,0,7,0,0,0,0,1,Month-to-Month,1,81.49253731,3,1,None,internet_type_Fiber Optic
4,1,48,0,0,1,0,1,Month-to-Month,1,90.59701493,1,1,None,internet_type_Fiber Optic
46,1,25,0,0,0,0,0,Month-to-Month,1,85.07462687,2,1,None,internet_type_Fiber Optic
5,0,0,0,0,0,0,0,Month-to-Month,0,21.24378109,3,1,None,internet_type_None
29,0,4,0,0,0,1,1,Month-to-Month,0,52.8358209,1,1,None,internet_type_DSL
60,0,24,0,0,0,0,1,Month-to-Month,1,47.21393035,1,1,offer_Offer E,internet_type_DSL
13,0,22,0,0,0,1,1,Month-to-Month,1,51.24378109,2,1,offer_Offer E,internet_type_DSL
36,0,0,0,0,0,0,0,Month-to-Month,1,21.74129353,1,1,None,internet_type_None
34,0,82,0,0,0,0,1,Month-to-Month,1,35.67164179,1,1,offer_Offer C,None
1,0,10,0,0,0,0,1,Month-to-Month,0,89.75124378,2,1,None,internet_type_Fiber Optic
34,1,10,0,1,1,1,1,Two-Year,1,109.2537313,2,1,None,internet_type_Fiber Optic
43,0,71,0,0,0,0,1,Month-to-Month,1,66.26865672,1,1,offer_Offer C,None
66,0,25,0,1,1,0,1,Month-to-Month,0,91.19402985,1,1,offer_Offer C,internet_type_Fiber Optic
36,0,16,0,0,1,0,1,One-Year,0,96.86567164,2,1,None,internet_type_Fiber Optic
52,1,8,1,0,1,0,1,Month-to-Month,1,85.92039801,1,1,offer_Offer E,internet_type_Fiber Optic
49,1,26,0,0,1,0,1,Month-to-Month,1,92.08955224,1,1,None,internet_type_Fiber Optic
39,1,82,1,0,1,0,1,One-Year,1,105.2736318,3,1,None,internet_type_Fiber Optic
44,1,26,0,0,0,0,1,Month-to-Month,1,76.21890547,1,1,None,internet_type_Fiber Optic
18,0,27,0,0,0,1,1,Month-to-Month,1,52.3880597,2,1,None,None
7,0,30,0,0,0,0,0,Month-to-Month,1,81.69154229,1,1,offer_Offer E,internet_type_Fiber Optic
23,1,11,0,0,1,0,1,Month-to-Month,1,80.34825871,3,1,offer_Offer C,internet_type_Fiber Optic
9,1,42,0,0,0,0,1,Month-to-Month,1,86.16915423,3,1,offer_Offer C,internet_type_Fiber Optic
54,1,29,0,0,0,0,1,Month-to-Month,0,86.86567164,1,1,None,internet_type_Fiber Optic
38,0,0,0,0,0,0,0,Month-to-Month,0,21.64179104,1,1,offer_Offer E,internet_type_None
10,0,23,0,0,0,0,1,Month-to-Month,1,72.08955224,3,1,None,internet_type_Fiber Optic
63,0,23,0,0,0,0,0,Month-to-Month,1,82.43781095,2,1,offer_Offer E,internet_type_Fiber Optic
22,0,12,0,1,0,0,1,Month-to-Month,1,86.26865672,2,1,offer_Offer E,internet_type_Fiber Optic
7,1,73,0,1,0,1,1,One-Year,1,106.9651741,1,1,None,internet_type_Fiber Optic
35,0,20,0,0,0,0,1,Month-to-Month,1,82.28855721,1,1,None,internet_type_Fiber Optic
62,0,18,0,0,0,0,1,Month-to-Month,0,90.84577114,2,1,offer_Offer E,internet_type_Fiber Optic
9,1,11,0,0,0,0,0,Month-to-Month,1,73.6318408,2,1,None,internet_type_DSL
31,0,25,0,0,1,1,1,Month-to-Month,0,77.86069652,2,1,offer_Offer E,internet_type_DSL
33,0,27,0,1,1,0,1,Month-to-Month,1,81.34328358,2,1,offer_Offer E,internet_type_Fiber Optic
20,1,24,1,0,1,1,1,Two-Year,0,66.8159204,1,1,offer_Offer A,internet_type_DSL
24,0,0,0,0,0,0,0,Month-to-Month,0,21.39303483,2,1,offer_Offer E,internet_type_None
45,1,51,0,0,0,0,0,Month-to-Month,1,86.06965174,1,1,None,internet_type_Fiber Optic
35,0,16,0,1,0,0,1,Month-to-Month,1,32.73631841,2,1,None,None
14,0,22,1,0,0,0,1,Month-to-Month,1,52.58706468,1,1,None,None
19,0,59,0,0,0,0,1,Month-to-Month,1,45.97014925,2,1,None,None
15,0,16,0,0,0,0,1,Month-to-Month,1,81.14427861,2,1,None,internet_type_Fiber Optic
44,1,16,0,1,0,0,1,Month-to-Month,1,56.56716418,1,1,None,None
16,0,4,0,0,1,1,1,One-Year,1,75.37313433,1,1,offer_Offer C,internet_type_DSL
35,1,4,0,0,1,0,1,Month-to-Month,1,79.2039801,2,1,None,internet_type_Fiber Optic
18,0,6,1,0,0,0,1,Month-to-Month,0,86.3681592,1,1,None,internet_type_Fiber Optic
40,0,25,0,0,0,1,1,Month-to-Month,1,75.32338308,2,1,None,internet_type_Fiber Optic
34,0,5,0,1,0,0,0,One-Year,1,53.38308458,2,1,None,internet_type_DSL
65,0,14,0,0,0,0,1,Month-to-Month,0,47.6119403,1,1,None,internet_type_DSL
17,1,13,0,0,0,0,1,Month-to-Month,0,53.33333333,1,1,None,internet_type_DSL
24,1,6,1,1,0,0,0,Month-to-Month,1,95.77114428,1,1,offer_Offer C,internet_type_Fiber Optic
33,0,6,0,0,0,0,1,Month-to-Month,1,71.64179104,3,1,None,internet_type_Fiber Optic
51,0,9,0,0,0,0,1,Month-to-Month,1,36.3681592,1,1,None,internet_type_DSL
13,0,24,0,0,0,0,1,Month-to-Month,1,82.53731343,3,1,None,internet_type_Fiber Optic
66,0,0,0,0,0,0,0,Month-to-Month,0,22.28855721,3,1,None,internet_type_None
32,1,28,0,0,1,1,1,Two-Year,1,107.9104478,3,1,None,internet_type_Fiber Optic
67,1,21,1,1,1,1,0,Month-to-Month,1,108.0597015,1,1,None,internet_type_Fiber Optic
59,0,13,0,0,0,0,1,Month-to-Month,1,90.84577114,3,1,None,internet_type_Fiber Optic
13,0,7,0,1,0,1,1,Month-to-Month,1,99.25373134,3,1,None,internet_type_Fiber Optic
33,0,22,0,0,0,0,1,Month-to-Month,1,57.26368159,1,1,None,None
20,0,3,0,1,1,0,1,Month-to-Month,1,81.24378109,2,1,None,internet_type_Fiber Optic
62,0,30,0,0,1,0,1,Month-to-Month,1,40.69651741,3,1,None,None
53,0,14,0,0,0,0,1,Month-to-Month,1,55.12437811,1,1,None,None
27,1,14,1,1,1,1,1,Two-Year,0,95.27363184,1,1,offer_Offer A,internet_type_Fiber Optic
32,1,22,1,1,1,1,1,Two-Year,1,114.4278607,1,1,offer_Offer A,internet_type_Fiber Optic
56,1,27,0,1,0,0,1,Month-to-Month,1,81.94029851,1,1,offer_Offer D,internet_type_Fiber Optic
34,0,0,0,0,0,0,0,Month-to-Month,1,21.04477612,3,1,None,internet_type_None
14,0,8,0,0,1,0,0,Month-to-Month,1,51.24378109,3,1,None,internet_type_DSL
7,0,17,0,0,1,1,1,Two-Year,0,55.92039801,3,1,None,internet_type_DSL
0,0,15,0,0,0,0,1,Month-to-Month,1,89.85074627,3,1,None,internet_type_Fiber Optic
63,0,6,0,1,1,1,1,Month-to-Month,1,96.21890547,2,1,None,internet_type_Fiber Optic
25,0,3,0,0,0,0,1,Month-to-Month,1,71.44278607,2,1,None,internet_type_Fiber Optic
51,0,52,1,0,0,0,1,Month-to-Month,1,50.19900498,1,1,offer_Offer E,None
2,1,47,0,1,0,0,1,Month-to-Month,1,81.5920398,3,1,offer_Offer C,internet_type_Fiber Optic
54,1,85,0,0,0,0,1,Month-to-Month,1,76.96517413,2,1,offer_Offer E,internet_type_Fiber Optic
34,0,0,0,0,0,0,0,Month-to-Month,1,21.94029851,1,1,offer_Offer E,internet_type_None
1,1,13,0,0,0,0,1,Month-to-Month,1,76.21890547,1,1,offer_Offer E,internet_type_Fiber Optic
60,1,2,0,0,1,1,1,Month-to-Month,1,105.3731343,1,1,offer_Offer D,internet_type_Fiber Optic
6,1,41,1,1,0,0,1,Month-to-Month,1,98.00995025,1,1,offer_Offer D,internet_type_Fiber Optic
49,1,28,0,1,1,0,1,Month-to-Month,1,104.7761194,2,1,offer_Offer C,internet_type_Fiber Optic
58,0,0,0,0,0,0,0,Month-to-Month,1,21.64179104,3,1,None,internet_type_None
31,0,12,0,0,0,0,1,Month-to-Month,0,47.960199,3,1,offer_Offer D,internet_type_DSL
5,0,0,0,0,0,0,0,Month-to-Month,0,21.69154229,2,1,None,internet_type_None
31,0,22,0,0,0,0,1,Month-to-Month,0,81.04477612,3,1,None,internet_type_Fiber Optic
5,0,27,0,0,0,1,1,Month-to-Month,1,77.36318408,3,1,None,internet_type_Fiber Optic
61,0,14,0,0,1,0,0,Month-to-Month,0,77.66169154,3,1,None,internet_type_Fiber Optic
48,0,0,0,0,0,0,0,Month-to-Month,0,20.99502488,3,1,None,internet_type_None
26,1,22,0,0,1,1,1,Month-to-Month,1,85.72139303,3,1,None,internet_type_Fiber Optic
33,0,2,0,0,0,0,1,Month-to-Month,1,80.44776119,2,1,None,internet_type_Fiber Optic
3,0,59,0,0,0,0,1,Month-to-Month,1,71.74129353,1,1,offer_Offer E,internet_type_Fiber Optic
17,1,0,0,0,0,0,0,Month-to-Month,0,25.82089552,1,1,offer_Offer D,internet_type_None
7,0,16,1,1,0,1,0,Month-to-Month,1,61.54228856,1,1,offer_Offer E,internet_type_DSL
65,1,2,0,0,0,0,1,Month-to-Month,1,87.960199,3,1,offer_Offer E,internet_type_Fiber Optic
37,0,4,0,0,1,0,1,Month-to-Month,1,52.33830846,3,1,offer_Offer C,internet_type_DSL
